Postnumber;Date;Author;Comment
post-11056;23/06/2015  08:30;thechen;<3  –  Da  bekomme  ich  herzchen  inne  augen  und  mir  läuft  das  wasser  im  mund  zusammen!  Ersteres  für  die  box,  von  der  ich  schon  lange  lange  träume  und  zweiteres  bei  deiner  leckeren  salat-kombination!sommersalat  ist,  wie  du  sagst  ein  echter  all-time  favorite,  ohne  dass  es  langweilig  wird.  meine  derzeit  liebste  und  erst  kürzlich  entdeckte  version  ist  eine  mischung  aus  spargel  mit  karotten,  wobei  man  den  spargel  bestens  durch  blumenkohl  oder  anderem  ersetzen  kann  (gerade  gestern  erst  ausprobiert  😉  )  das  ganze  bereitet  sich  wie  folgt:  spargel  schälen  und  klein  schneiden  karotten  raspeln  beides  in  einer  pfanne  ca.  5-10  min  garen  (man  braucht  tatsächlich  kein  fett,  denn  die  austretende  flüssigkeit  reicht  zum  dünsten)  und  anschließend  mit  zucker  karamellisierendas  beides  genießt  dann  ein  dressing  aus  pesto  mit  balsamico  und  vereint  knusprig  lecker  fruchtig,  säuerlich,  süße  aromen  mit  denen  man  sich  schnell  sommer-sonne-urlaub-feeling  erträumt  😉lg,  thechen
post-11056;23/06/2015  08:42;Agnes;Hallo,mein  Lieblings-Sommersalat  ist  mit  Ruccola,  Tomaten,  Pinienkernen  und  angebratenen  Zucchinis.Ich  würde  mich  sehr  freuen  wenn  ich  diese  tolle  Box  gewinne  –  dann  kann  ich  meinen  Lieblings-Sommersalat  überall  mitnehmen  😉Agnes
post-11056;23/06/2015  08:42;Frl.  Moonstruck;Hey  liebe  Mia,  Ich  bin  zwar  kein  Fan  von  abgepackten  Salatmischungen,  aber  was  du  daraus  gemacht  hast,  tönt  dennoch  seeehr  gut  und  schmeckt  ja  wohl  auch  mit  Pflücksalat  vom  Balkon.  😀  Ich  schnippel  im  Sommer  gerne  Obst  mit  in  den  Salat.  Erdbeeren  zum  Beispiel,  mit  einem  leckeren  Balsamicodressing…  Momentan  hab  ich’s  auch  mit  Linsen.  Die  Salatkombi  Spargel-Erdbeer-Linse  war  super!  🙂  LG  Ramona
post-11056;23/06/2015  08:46;Rebecca;mhhh…lecker  🙂  mein  lieblingssommersalat  ist  ein  einfacher  griechischer  salat  mit  gurke,  paprika,  tomate,  schafkäse  und  oliven.Lg
post-11056;23/06/2015  08:52;Claudia  B.;Hallo  Mia,der  Salat  klingt  mega  lecker  muss  ich  unbedingt  ausprobieren.Mein  Lieblingssalat  ist  auch  mit  Feldsalat:  –  Feldsalat  –  Mozarella  –  Kirschtomaten  –  Pilze  (Austern  oder  Champignons)  –  Pinienkerne  –  ZwiebelnDressing  besteht  aus:  Olivenöl,  Balsamico,  Senf,  Honig  und  Salz/Pfeffer,  etwas  Wasser  (dann  hat  man  mehr  Soße  zum  Brot  tunken  am  Ende  😀  )Die  Champignons  oder  Austernpilze  werden  in  der  Pfanne  angebraten  und  dann  etwas  mit  Balsamico  abgelöscht.  Die  Zwiebeln  in  Ringe  schneiden  und  auch  in  der  Pfanne  anbraten  leicht  zuckern  damit  sie  etwas  karamellisieren  und  dann  auch  etwas  mit  Balsamico  ablöschen.  Danach  alles  zusammen  rühren  und  fertig!  Schmeckt  totaaaal  lecker.Viele  liebe  GrüßeClaudia
post-11056;23/06/2015  08:58;Taro;Ich  liebe  Salate  in  allen  möglichen  Variationen!  Momentan  stehen  gegrillte  Zucchini  in  Kombination  mit  Feta  hoch  auf  Kurs,  aber  auch  der  Mix  aus  Gurke,  Tomate,  Kichererbsen  und  Quinoa  mit  einem  süßlichen  Balsamicodressing  kommt  bei  mir  regelmäßig  auf  den  Tisch.  Spargel,  Erdbeeren  und  Feta  gehen  auch  ganz  hervorragend  zusammen.  Und  ich  glaube  deine  Kombination  aus  Mozarella  und  Mango  werde  ich  direkt  heute  Mittag  mal  ausprobieren.  🙂  Mit  einer  Bentobox  liebäugle  ich  schon  ziemlich  lange,  insofern  hüpfe  ich  gerne  bei  dir  in  den  Lostopf!  Liebe  Grüße  Taro
post-11056;23/06/2015  08:59;Isabelle;Mein  Liebling  Sommersalat  ist  ein  Spargel  –  Erdbeer  –  Salat  mit  Rucola  und  Pamesan  🙂Was  man  dazu  braucht:  500  g    Spargel,  weißer  500  g    Spargel,  grüner  200  g    Erdbeeren  100  g    Rucola  Parmesan  Essig,  (Weißweinessig)  Öl,  (Walnussöl)  Salz  Pfeffer,  schwarzer  aus  der  Mühle  ZuckerWeißen  Spargel  schälen,  grünen  evtl.  im  unteren  Drittel  schälen  und  beide  Sorten  in  ca.  4  –  5  cm  lange  Stücke  schneiden.  Weiße  Spargelstücke  je  nach  Dicke  in  Wasser  mit  etwas  Salz  und  Zucker  für  5  –  10  Minuten  köcheln,  die  grünen  Abschnitte  dazu  geben  und  weitere  10  Minuten  garen.Rucola  waschen  und  putzen.  In  eine  Schüssel  geben.  Darauf  den  abgetropften  Spargel  und  die  geviertelten  Erdbeeren  geben.Weißweinessig,  Salz,  Zucker  und  Pfeffer  verrühren  bis  sich  Salz  und  Zucker  aufgelöst  haben.  Dann  das  Walnussöl  einrühren  und  alles  darüber  geben.Parmesanhobel  darüber  streuen  und  mit  frischem  Baguette  servieren.  Am  besten  schmeckt  der  Salat,  wenn  der  Spargel  noch  lauwarm  ist.  Man  kann  ihn  aber  auch  eine  Weile  ziehen  lassen  und  kalt  servieren.Als  leichte  Mahlzeit  ist  das  eine  Portion  für  2  Personen.  Als  Vorspeise  für  4  –  6  Personen  ausreichend.Liebe  Grüße,Isabelle
post-11056;23/06/2015  09:50;Kira;huhuu,  ich  bin  ja  momentan  total  erdbeerverrückt,  also  ist  mein  absoluter  liebling  eine  version  mit  zarten  blättern,  mozzarella  und  erdbeeren  gekrönt  mit  mandelstücken,  mohn,  parmesan  und  einem  leichten  essig-dressing.  oder  eben  ein  salat  aus  erdbeeren  mit  allerlei  im  haushalt  vorhandener  zutaten…  sommerliche  grüße,  kira
post-11056;23/06/2015  10:02;Jana  S.;Oh  wie  schön!  Da  mach  ich  gerne  mit!  🙂  Ich  habe  letztes  Jahr  einen  Sommersalat  mit  Wassermelone,  Mozzarella  und  Rucola  für  mich  entdeckt.  Dazu  noch  ein  paar  Kürbiskerne  und  ein  Dressing  aus  Honig,  weißem  Balsamico  und  Rapsöl….Herrlich!  Deine  Variation  mit  Mango  und  Avokado  klingt  aber  auch  mega  gut.  Werde  ich  auf  jeden  Fall  mal  ausprobieren.  Viele  Grüße  Jana
post-11056;23/06/2015  10:04;Carla;Schöne  Idee  mit  den  diversen  Salaten!  Und  wenn  es  dann  noch  eine  Monbento-Box  zu  gewinnen  gibt,  bin  ich  auf  jeden  Fall  dabei  😉Mein  liebester  Sommersalat  ist  ein  Nudelsalat  mit  Dosengemüse  (Mais,  Erbsen),  Paprika  und  einem  Dressing  aus  im  Wesentlichen  Miracle  Whip,  Milch,  Piment  und  Schnittlauch.  Ja,  sogar  mit  Fertigprodukt,  das  ist  nämlich  der  Nudelsalat  meiner  Kindheit.  Unübertroffen  <3  Ansonsten  liebe  ich  einen  möglichst  buntem  Salat  mit  allem  möglichen  Grünzeug  und  Gemüse  (je  mehr  desto  besser!)  mit  einem  leicht  süßlichen  Senf-Balsamico-Dressing.  Ohne  Balsamico  geht  es  auf  jeden  Fall  nicht  🙂  Ich  bin  also  recht  konservativ  in  Sachen  Salat,  allerdings  sieht  deine  Kreation  hier  schon  sehr  fein  aus.  Vielleicht  werde  ich  doch  mal  mutiger…Liebe  Grüße,  Carla
post-11056;23/06/2015  10:17;Kattel;Huhu,Dein  Salat  ist  auch  einer  meiner  Lieblinge,  ich  mache  ihn  aber  etwas  anders.  Bei  mir  kommen  noch  Cocktailtomaten  und  gebratene  Putenbruststreifen  mit  rein  und  ich  verwende  ein  Senf-Orangen-Dressing.  Im  Sommer  ist  der  Salat  auf  jeden  Fall  ein  muss.  Ein  anderer  meiner  Lieblings-Sommersalate  ist  so  ähnlich.  Dazu  nehme  ich  Ruccola,  Cocktailtomaten,  Mozzarella,  gebratene  Putenbruststreifen  und  gebratene  Nektarinen.  Diese  lasse  ich  mit  Zucker  und  Olivenöl  ein  wenig  karamellisieren  und  anschließend,  wenn  die  Nektarinen  raus  sind,  gebe  ich  weißen  Balsamico,  Salz  und  Pfeffer  dazu  und  lasse  alles  reduzieren.  Ich  liebe  diesen  Salat  und  dieses  Dressing.  Habe  ich  irgendwann  mal  im  Internet  entdeckt  und  ist  jetzt  jeden  Sommer  ein  muss  :).
post-11056;23/06/2015  10:30;JUlia;Oh,  deinen  Slat  muss  ich  sofort  morgen  ins  Buero  mitnehmen  …  LECKER.  Mein  Lieblings-Salat  fuer  den  Sommer  ist  ein  Pfirsich  Speck  Salat  mit  Orangenblütendressing.  Der  ist  auch  super  einfach  und  mal  was  anderes!  Besonders  gut  ist  er,  wenn  man  die  Pfirsichhaelfen  kurz  anbraet  🙂
post-11056;23/06/2015  10:40;Martina;hallo!  mein  liebster  sommersalat  ist  ein  mediterraner  melonensalat.  dazu  richte  ich  zuckermelonenspalten,  mozzarella  und  prosciutto  mit  rucola,  basilikum  und  minze  auf  einem  teller  an.  darauf  verteile  ich  parmesancroutons  und  ein  dressing  aus  knoblauch,  olivenöl,  balsamico,  zitronensaft,  salz  und  pfeffer.  sehr  lecker  und  erfrischend!  🙂  tolles  giveaway  –  ich  würde  mich  sehr  über  ein  set  von  monbento  freuen.  🙂  liebe  grüße,  martina
post-11056;23/06/2015  10:43;Jenny;Moin  Mia,Lieblingssalat….hm,  da  habe  ich  einige.  Aber  momentan  steht  ganz  oben  auf  meiner  Liste  mein  Rucola-Nektarinen-Mozzarella  Salat.  Hach!  Ich  könnte  mich  in  diesen  Salat  reinlegen!  Angemacht  wird  der  Salat  mit  einem  Balsamicodressing,  das  passt  wunderbar  zu  dem  Salat  und  kitzelt  noch  mal  ein  bisschen  mehr  Geschmack  aus  den  Komponenten.Viele  Grüße  Jenny
post-11056;23/06/2015  11:37;Ann-Christin;Hallo  Mia,mein  liebster  Salat  ist  ein  Nudelsalat  mit  Käsestückchen,  Cocktailtomaten,  Frühlingszwiebeln  und  viel  Knoblauch  mit  Essig-Öl-Dressing.  Ganz  einfach  und  trotzdem  unflaublich  lecker.  Oft  sind  die  einfachsten  Sachen  doch  die  Besten  😉  Aber  ich  probiere  trotzdem  immer  wieder  gerne  neue  Varianten  aus.  Dafür  würde  sich  dein  Gewinn  sehr  eignen  und  ich  würde  mich  sehr  darüber  freuen  🙂LG  Ann-Christin
post-11056;23/06/2015  11:46;Conny;Hallo  Mia,mein  Lieblingssalat  ist  Blattsalat  mit  Bergpfirsich  mit  einem  Olivenöl-Balsamico-Dressing.  Dazu  gibt’s  gerne  Putenschnitzel  mit  Honig  und  Kräutern  🙂Liebe  Grüße  Conny
post-11056;23/06/2015  12:53;Leonie;Hallo,  also  mein  momentaner  Lieblings-Sommer-Salat  besteht  aus  Spinattortellini,  kleinen  Mozzarella  Kugeln,  Cocktailtomaten  und  einem  sehr  leckeren  Dressing,  welches  aus  Öl,  hellem  Balsamico  und  italienischen  Kräutern  besteht.  Da  läuft  mir  schon  das  Wasser  im  Mund  zusammen,  wenn  hier  davon  schreibe  🙂  Wenn  jetzt  noch  die  Sonne  rauskommt  und  die  Temperaturen  steigen,  ist  der  Sommer  perfekt!  Liebe  (sommerliche)  Grüße  Leonie
post-11056;23/06/2015  13:05;Anna;this  is  so  pretty!!!https://aspoonfulofnature.wordpress.com/
post-11056;23/06/2015  13:36;Swan;Sommersalate  sind  einfach  das  Beste!  Deiner  sieht  fantastisch  aus!  Ich  esse  meinen  Sommersalat  am  liebsten  so:  Gemischten  Wildkräutersalat  mit  Erdbeeren,  Ziegenfrischkäse,  gehackten  Walnüssen  und  einem  milden  Honig-Senf-Balsamico-Dressing!  Deiner  wird  aber  auch  direkt  nachgemacht  🙂  Und  an  der  Verlosung  nehme  ich  natürlich  auch  gerne  teil  🙂Liebe  Grüße,Swan
post-11056;23/06/2015  13:58;Melanie;Lieblingssalat  habe  ich  ehrlich  gesagt  keinen,  bei  mir  kommt  immer  alles  in  die  Schüssel  was  vorhanden  ist.  Verschiedene  Salatsorten,  Tomaten,  Salatgurke,  Käse,  manchmal  auch  Schinken  oder  Tunfisch,  auch  gerne  mit  frischen  Früchten…lg  Melanie
post-11056;23/06/2015  14:13;Ela;Boah,  sieht  das  gut  aus  <3.  Ich  liebe  Mango  &  Avocado  😛  Ich  mag  es  im  Sommer  gerne  mit  viel  Tomate  und  Paprika  am   "gemischten "  Salat.  Gerne  auch  mit  Feta  oder  Mozzarella  😀  Also  ganz  unkreativ.  Mango  muss  ich  definitiv  mal  testen.LG  Ela
post-11056;23/06/2015  14:19;Janna;Ooohhhh  eine  monbento  Salatbox  <3  Ich  mag  im  Sommer  (wenn  er  denn  endlich  mal  kommt)  gern  Salat  mit  Wassermelone  und  Feta  🙂Liebste  Grüße  Janna
post-11056;23/06/2015  15:20;Nika;Hallo  Mia,Im  Sommer  esse  ich  total  gerne  schlichten  Blattsalat  mit  viiiel  Tomate  und  Mais.  Mhhh.  Das  geht  schnell  und  schmeckt  immer  herrlich  frisch  und  leicht.  Eine  monbento  Salatbox  zu  gewinnen  wäre  so  cool!  Dann  kann  ich  endlich  wieder  mehr  Salat  auf  der  Arbeit  essen.LG  Nika
post-11056;23/06/2015  15:47;Nadine  Brandt;Hallo,  ich  habe  mir  neulich  einen  leckeren  Salat  gemacht,  der  eher  aus  der  Not  heraus  entstanden  ist.  Ich  habe  weiße  Rübe,  Möhre,  Radieschen,  Apfel,  Ananas,  Walnüsse  und  Oliven  gemischt  und  war  hin  und  weg.  LG,  Nadine
post-11056;23/06/2015  16:18;Gitte;Hallo  Mia,  mein  allerliebster  Sommerlieblingssalat  besteht  „nur“  aus  Cocktailtomaten,  schwarzen  Oliven,  Kapern  und  Ruccola,  angemacht  mit  Balsamico-Olivenöl-Dressing.  Das  besondere  an  diesem  Salat  sind  die  besonderen  Zutaten:  Cocktailtomaten,  frisch  geerntet  vom  Balkon  Schwarze  Oliven  aus  Ligurien  (Taggiasca),  Kapern  in  Salz  eingelegt  (nicht  in  Lake),  bestes  Olivenöl  aus  dem  Cilento  und  köstlicher  Balsamico…  am  leckerleckersten  wird  der  Salat,  wenn  man  diese  Zutaten  aus  dem  Urlaub  mitgebracht  hat  🙂  Transportiert  und  serviert  in  dieser  hübschen  Bento-Box  schmeckt  der  Salat  dann  bestimmt  „nochmal  so  gut“.  Liebe  Grüße  Gitte
post-11056;23/06/2015  17:41;mia  he;hallo  mia!  bei  mir  gibt  es  fast  jeden  tag  salat!  gerne  mit  tomaten  und  paprika,  lauch,  rucola  und  chinakohl!  aber  auch  mal  mit  mais,kichererbsen,  thunfisch,  zuccini…  gucke  viel  nach  saisongemüse  🙂  gerne  hüpfe  ich  ins  töpfchen!  das  wäre  ideal  für  mich!  vlg  mia
post-11056;23/06/2015  17:59;Christina;Salat  hier,  Salat  da,  Salat  immer  gerne  überall.  Mein  allerallerallerliebster  Salat  ist  Salade  Nicoise  (Salat  Nizza  hört  sich  so  nach  Pizzabude  an)  – einfach  unfassbar  gut,  wenn  die  Zutaten  qualitativ  stimmen.  Dazu  bestes  Olivenöl  mit  Baguette,  ein  Traum.  Ich  mag  aber  auch  die  Kombi  Rucola  /  Rote  Beete  /  Schafskäse  und  Datteln  sehr,  sehr  gerne!LG  Christina
post-11056;23/06/2015  21:15;Tulpentag;Lecker  schmecker.  Ich  liebe  solche  gemischten  Salate!  Ich  mache  bei  mir  gern  Avocado,  Hähnchen,  Mais  und  Erdbeeren  in  den  Salat.  Dazu  frischen  Basilikum  und  viiiiele  andere  Kräuter.  Lieben  Gruß,  Jenny
post-11056;23/06/2015  21:38;Natalie;Hallo,  im  Sommer  gibt  es  bei  mir  Rucola  mit  Cocktail-Tomaten  aus  dem  Garten,  darüber  kommt  ein  wenig  Parmesan.  Als  Dressing  mische  ich  einfach  Öl  mit  Balsamicoessig.  Geht  super  schnell  und  ess  ich  super  gerne.  LG  Natalie
post-11056;23/06/2015  22:59;leonie;Liebe  Mia,  Sieht  lecker  aus!  Ich  mag  Salat  am  liebsten  mit  feldsalat  und  gebratenen  Champignons  🙂  Liebe  Grüße  Leonie
post-11056;23/06/2015  23:49;Miri;Hallo  Mia,dein  Salat  klingt  toll  und  könnte  sich  zu  meinem  neuen  liebsten  Sommersalat  entwickeln.  Ich  finde  Obst  im  Salat  vor  allem  im  Sommer  immer  eine  tolle  Idee.  Ich  hatte  gerade  erst  eine  Phase  in  der  ich  ständig  Erdbeeren,  grünen  Spargel  und  Mozzarella  im  Salat  hatte.  Mit  gebratener  Ananas,  Hähnchen  und  Erdnüssen  esse  ich  meinen  Salat  aber  auch  sehr  gerne.Die  Box  würde  ich  sehr  gerne  gewinnen.  Da  ich  mein  Mittagessen  fast  immer  ins  Büro  mitnehme  (so  bekam  auch  mein  Blog  seinen  Namen),  könnte  ich  die  Box  besonders  gut  gebrauchen.Liebe  Grüße,  Miri
post-11056;24/06/2015  08:29;Irena;Mmmh…ich  liebe  Mangos.  Den  Salat  werde  ich  sicher  ausprobieren.Derzeit  mag  ich  auch  gerne  Feldsalat  mit  gebratenen  Pfirsichen  und  Mozarella.Liebe  Grüße  Irena
post-11056;24/06/2015  12:11;Melanie;Huch,  Salat…  am  liebsten  mit  einer  warmen  Beilage.  Angedünsteter  Fenchel-Orangen-Salat  mit  Pinienkernen  und  gedünsteter  Lachs  *lecker*  Viele  liebe  Grüße  Melanie
post-11056;24/06/2015  14:19;Jess;Liebe  Mia,  Lass  den  Mozzarella  weg  und  du  hast  meinen  perfekten  Sommersalat  😉  Ansonsten  fahr  ich  voll  auf  Tomaten  mit  irgendwas  fruchtigem  ab.  Sowie  Mango,  Kiwi  oder  Erdbeeren.  Liebe  Grüße,  Jess
post-11056;24/06/2015  21:16;Rosi;Aktuell  ist  meine  Lieblingssalatkombi  ein  Bulgursalat  mit  Kichererbsen,  Feta,  etwas  Rohkost  und  ein  Zitronendressing.  Die  Box  wäre  super,  da  ich  ein  großer  Fan  von  Vorkochen  und  leckeres  gesundes  Essen  mitnehmen  bin.  😉  Viele  Grüße
post-11056;24/06/2015  22:03;Mareen;Das  hört  sich  nach  einer  leckeren  Salatkombination  an.  Ich  mag  gerade  am  liebsten  Babyspinat,  Feta  und  Erdbeeren  mit  Balsamico-Dressing.  xo.
post-11056;25/06/2015  05:10;Raspberrysue;Oh  lecker,  den  Salat  würde  ich  heute  gern  für  die  Mittagspause  haben!  Ich  esse  eigentlich  alles  im  Salat,  aber  eine  meiner  liebsten  Varianten  ist  ein  einfacher  Tomate-Feta-Salat.  Außerdem  alles  mit  Rucola…lecker!  Lg  Carina
post-11056;25/06/2015  11:58;Wolf;Mein  aktueller  Lieblingssalat  ist  auch  etwas  fruchtig.  Man  braucht:  ZutatenRomanasalat  (geht  natürlich  auch  jeder  x-beliebige  andere  Salat)  Tomaten  Granatapfel  Chili  Ciabatta  Thymian  Schafskäse  Pflaumenessig  Olivenöl–  Für  die  Ciabatta  Croutons:  Brot  in  kleine  Stücke  schneiden  und  mit  Olivenöl  knusprig  in  der  Pfanne  rösten.  Kurz  vor  Schluss  Thymian  und  Chili  mit  in  die  Pfanne  geben.  –  Vorsichtig  die  Granatapfelkerne  aus  der  Schale  klopfen.  Alle  andere  Zutaten  klein  schneiden  und  in  eine  große  Schüssel  mischen.  –  Dressing  Pflaumenessig  (oder  anderer  Fruchtessig)  mit  Olivenöl  vormischen  und  vorsichtig  unter  den  Salat  heben.  –  Croutons  darüber  streuen  und  genießen!
post-11056;25/06/2015  21:09;Kea;Mmh,  auf  Deinen  Salat  hätte  ich  gleich  Lust.  Mein  Lieblingssalat  fürs  Abendessen  ist  ein  ganz  einfach  Blattsalat  mit  Zitronen-Joghurt-Sauce.  Für  die  Mittagspause  nehme  ich  mir  zur  Zeit  häufig  Bulgursalat  mit,  seit  ich  irgendwo  gelesen  habe,  dass  man  Bulgur  nicht  kochen  muss,  einfach  mit  Tomatensaft  abends  in  Kühlschrank  stellen,  morgen  dann  noch  Gemüse  dazu  und  würzen,  fertig.  Gruß  Kea
post-11056;25/06/2015  22:19;sandra;Wir  sind  eine  Art  Kaltmamsellfamilie  🙂  Hier  gibt  es  Salate  in  allen  möglichen  Variationen:  im  Moment  viel  mit  Bulgur  oder  Quinoa,  gerne  in  Kombination  mit  roten  Linsen,  ganz  viel  Kräuter  und  sonstiges  Grün-  und  Frischgemüse.  Das  Dressing  immer  als  eher  schärfere  Variante  mit  rotem  Curry.  Wenn  es  schnell  gehen  soll  auchmal  ganz  einfach  nur  mit  Joghurt  und  Zitrone.  Aber  immer  lekka!  Lieben  Gruß,  Sandra  und  Anhang
post-11056;26/06/2015  07:54;Sarahs  Torten;Dein  Salat  wäre  definitiv  etwas  für  mich.  Nur  für  meinen  Mann  müsste  noch  Fleisch  dazu  –  so  ein  Banause!Einen  richtigen  Sommersalat  habe  ich  leider  nicht,  aber  ich  es  gibt  bei  uns  meist  1x  pro  Woche  einen  Salat  mit  Hähnchenbrustfilet,  Champignons  und  dem  was  der  Gemüsestand  so  hergibt.  Keine  Ahnung  wer  meint,  dass  Salate  langweilig  sind,  das  finde  ich  überhaupt  nicht  🙂  Liebe  Grüße!
post-11056;26/06/2015  09:18;Steffi;hallo  liebe  mia,wir  essen  auch  mindestens  einmal  in  der  woche  salat,  aber  ich  fürchte  er  ist  nicht  besonders  innovativ.  ich  esse  am  liebsten  eine  fertige  wildkräutermischung  mit  hähnchenstreifen,  kidneybohnen,  käsewürfeln  (die  form  ist  ganz  wichtig.  geriebener  käse  wird  bei  soßenkontakt  irgendwie  so  komisch  grisselig),  dosen-mandarinen  (ich  liebe  sie  einfach  auch  wenn  sie  nicht  frisch  sind),  paprika  und  kirchtomaten.  dazu  ein  dressing  aus  balsamico,  olivenöl,  honig,  salt  und  süßem  senf.liebe  grüßesteffi
